Plot Title: Sileza Camp,,,,,,
#,"Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20102559, SEN S/N: 20102559)",Coupler Detached (LGR S/N: 20102559),Coupler Attached (LGR S/N: 20102559),Host Connected (LGR S/N: 20102559),End Of File (LGR S/N: 20102559)
135,10/16/23 05:32:21AM,33.782,,,,
136,10/16/23 05:35:40AM,34.036,,,,
137,10/16/23 05:37:27AM,34.29,,,,
138,10/16/23 05:38:42AM,34.544,,,,
139,10/16/23 05:39:41AM,34.798,,,,
140,10/16/23 05:40:43AM,35.052,,,,
141,10/16/23 05:41:50AM,35.306,,,,
142,10/16/23 05:43:15AM,35.56,,,,
143,10/16/23 05:45:03AM,35.814,,,,
144,10/16/23 05:46:36AM,36.068,,,,
145,10/16/23 05:48:00AM,36.322,,,,
146,10/16/23 05:49:16AM,36.576,,,,
147,10/16/23 05:50:34AM,36.83,,,,
148,10/16/23 05:52:19AM,37.084,,,,
149,10/16/23 05:54:17AM,37.338,,,,
150,10/16/23 05:57:39AM,37.592,,,,
151,10/16/23 06:02:42AM,37.846,,,,
152,10/16/23 06:06:48AM,38.1,,,,
153,10/16/23 06:09:38AM,38.354,,,,
154,10/16/23 06:12:45AM,38.608,,,,
155,10/16/23 06:16:23AM,38.862,,,,
156,10/16/23 06:20:10AM,39.116,,,,
157,10/16/23 06:24:17AM,39.37,,,,
158,10/16/23 06:29:51AM,39.624,,,,
159,10/16/23 06:36:26AM,39.878,,,,
160,10/16/23 06:40:37AM,40.132,,,,
161,10/16/23 06:45:08AM,40.386,,,,
162,10/16/23 06:50:49AM,40.64,,,,
163,10/16/23 06:54:48AM,40.894,,,,
164,10/16/23 06:57:19AM,41.148,,,,
165,10/16/23 07:03:21AM,41.402,,,,
166,10/16/23 07:21:18AM,41.656,,,,
167,10/16/23 07:29:15AM,41.91,,,,
168,10/16/23 07:34:45AM,42.164,,,,
169,10/16/23 07:40:40AM,42.418,,,,
170,10/16/23 07:59:23AM,42.672,,,,
171,10/16/23 08:25:50AM,42.926,,,,
172,10/16/23 12:20:10PM,43.18,,,,
173,10/16/23 01:03:56PM,43.434,,,,
174,10/16/23 01:11:24PM,43.688,,,,
175,10/16/23 01:24:38PM,43.942,,,,
176,10/16/23 01:41:44PM,44.196,,,,
177,10/16/23 02:23:36PM,44.45,,,,
178,10/16/23 02:44:46PM,44.704,,,,
179,10/16/23 02:55:54PM,44.958,,,,
180,10/16/23 03:06:29PM,45.212,,,,
181,10/16/23 03:15:19PM,45.4659999999999,,,,
182,10/16/23 05:48:53PM,45.7199999999999,,,,
183,10/17/23 02:20:14AM,45.9739999999999,,,,
184,10/17/23 02:37:54AM,46.2279999999999,,,,
185,10/17/23 02:40:16AM,46.4819999999999,,,,
186,10/17/23 02:42:48AM,46.7359999999999,,,,
187,10/17/23 02:46:04AM,46.9899999999999,,,,
188,10/17/23 03:01:47AM,47.2439999999999,,,,
189,10/17/23 03:04:46AM,47.4979999999999,,,,
190,10/17/23 03:10:00AM,47.7519999999999,,,,
191,10/17/23 03:12:16AM,48.0059999999999,,,,
192,10/17/23 03:13:37AM,48.2599999999999,,,,
193,10/17/23 03:15:57AM,48.5139999999999,,,,
194,10/17/23 03:24:42AM,48.7679999999999,,,,
195,10/17/23 03:31:12AM,49.0219999999999,,,,
196,10/17/23 03:50:10AM,49.2759999999999,,,,
197,10/17/23 03:41:33PM,49.5299999999999,,,,
198,10/17/23 07:46:20PM,49.7839999999999,,,,
199,10/17/23 07:51:17PM,50.0379999999999,,,,
200,10/17/23 08:00:50PM,50.2919999999999,,,,
201,10/17/23 08:02:43PM,50.5459999999999,,,,
202,10/17/23 08:05:02PM,50.7999999999999,,,,
203,10/17/23 08:22:08PM,51.0539999999999,,,,
204,10/17/23 08:32:06PM,51.3079999999999,,,,
205,10/17/23 08:38:24PM,51.5619999999999,,,,
206,10/17/23 08:40:30PM,51.8159999999999,,,,
207,10/17/23 08:43:32PM,52.0699999999999,,,,
208,10/17/23 08:50:42PM,52.3239999999999,,,,
209,10/17/23 08:53:52PM,52.5779999999999,,,,
210,10/17/23 08:58:55PM,52.8319999999999,,,,
211,10/17/23 09:01:45PM,53.0859999999999,,,,
212,10/17/23 09:06:33PM,53.3399999999999,,,,
213,10/17/23 09:10:44PM,53.5939999999999,,,,
214,10/17/23 09:15:55PM,53.8479999999999,,,,
215,10/17/23 09:30:15PM,54.1019999999999,,,,
216,10/17/23 09:42:36PM,54.3559999999999,,,,
217,10/17/23 09:44:20PM,54.6099999999999,,,,
218,10/17/23 09:46:00PM,54.8639999999999,,,,
219,10/17/23 09:48:02PM,55.1179999999999,,,,
220,10/17/23 09:49:26PM,55.3719999999999,,,,
221,10/17/23 09:51:33PM,55.6259999999999,,,,
222,10/17/23 09:52:50PM,55.8799999999999,,,,
223,10/17/23 09:54:07PM,56.1339999999999,,,,
224,10/17/23 09:55:08PM,56.3879999999999,,,,
225,10/17/23 09:55:40PM,56.6419999999999,,,,
226,10/17/23 09:56:19PM,56.8959999999998,,,,
227,10/17/23 09:57:11PM,57.1499999999998,,,,
228,10/17/23 09:57:51PM,57.4039999999998,,,,
229,10/17/23 09:58:23PM,57.6579999999998,,,,
230,10/17/23 09:59:05PM,57.9119999999998,,,,
231,10/17/23 10:00:33PM,58.1659999999998,,,,
232,10/17/23 10:03:25PM,58.4199999999998,,,,
233,10/17/23 10:08:20PM,58.6739999999998,,,,
234,10/17/23 10:13:28PM,58.9279999999998,,,,
235,10/17/23 10:16:02PM,59.1819999999998,,,,
236,10/17/23 10:24:54PM,59.4359999999998,,,,
237,10/17/23 10:33:48PM,59.6899999999998,,,,
238,10/17/23 10:46:51PM,59.9439999999998,,,,
239,10/17/23 11:13:37PM,60.1979999999998,,,,
240,10/17/23 11:13:57PM,60.4519999999998,,,,
241,10/17/23 11:14:12PM,60.7059999999998,,,,
242,10/17/23 11:14:29PM,60.9599999999998,,,,
243,10/17/23 11:14:44PM,61.2139999999998,,,,
244,10/17/23 11:14:59PM,61.4679999999998,,,,
245,10/17/23 11:15:18PM,61.7219999999998,,,,
246,10/17/23 11:16:09PM,61.9759999999998,,,,
247,10/17/23 11:16:46PM,62.2299999999998,,,,
248,10/17/23 11:17:15PM,62.4839999999998,,,,
249,10/17/23 11:17:41PM,62.7379999999998,,,,
250,10/17/23 11:18:15PM,62.9919999999998,,,,
251,10/17/23 11:18:45PM,63.2459999999998,,,,
252,10/17/23 11:19:23PM,63.4999999999998,,,,
253,10/17/23 11:19:55PM,63.7539999999998,,,,
254,10/17/23 11:20:30PM,64.0079999999998,,,,
255,10/17/23 11:21:02PM,64.2619999999998,,,,
256,10/17/23 11:21:39PM,64.5159999999998,,,,
257,10/17/23 11:22:14PM,64.7699999999998,,,,
258,10/17/23 11:23:07PM,65.0239999999998,,,,
259,10/17/23 11:24:17PM,65.2779999999998,,,,
260,10/17/23 11:25:14PM,65.5319999999998,,,,
261,10/17/23 11:25:46PM,65.7859999999998,,,,
262,10/17/23 11:26:26PM,66.0399999999998,,,,
263,10/17/23 11:28:45PM,66.2939999999998,,,,
264,10/18/23 12:02:40AM,66.5479999999998,,,,
265,10/18/23 12:47:17AM,66.8019999999998,,,,
266,10/18/23 12:52:23AM,67.0559999999998,,,,
267,10/18/23 12:58:19AM,67.3099999999999,,,,
268,10/18/23 01:26:28AM,67.5639999999999,,,,
269,10/18/23 01:31:34AM,67.8179999999999,,,,
270,10/18/23 01:39:12AM,68.0719999999999,,,,
271,10/18/23 01:52:44AM,68.3259999999999,,,,
272,10/18/23 02:18:34AM,68.5799999999999,,,,
273,10/18/23 02:32:45AM,68.8339999999999,,,,
274,10/18/23 02:34:36AM,69.0879999999999,,,,
275,10/18/23 02:35:21AM,69.3419999999999,,,,
276,10/18/23 02:36:34AM,69.5959999999999,,,,
277,10/18/23 02:39:33AM,69.8499999999999,,,,
278,10/18/23 03:04:12AM,70.1039999999999,,,,
279,10/18/23 03:05:20AM,70.3579999999999,,,,
280,10/18/23 03:07:12AM,70.6119999999999,,,,
281,10/18/23 03:07:58AM,70.8659999999999,,,,
282,10/18/23 03:08:38AM,71.1199999999999,,,,
283,10/18/23 03:14:44AM,71.3739999999999,,,,
284,10/18/23 03:20:35AM,71.6279999999999,,,,
285,10/18/23 03:21:39AM,71.8819999999999,,,,
286,10/18/23 03:22:30AM,72.1359999999999,,,,
287,10/18/23 03:23:21AM,72.3899999999999,,,,
288,10/18/23 03:24:38AM,72.644,,,,
289,10/18/23 03:26:09AM,72.898,,,,
290,10/18/23 03:37:43AM,73.152,,,,
291,10/18/23 03:45:47AM,73.406,,,,
292,10/18/23 03:50:31AM,73.66,,,,
293,10/18/23 03:52:02AM,73.914,,,,
294,10/18/23 03:56:11AM,74.168,,,,
295,10/18/23 03:58:34AM,74.422,,,,
296,10/18/23 04:00:39AM,74.676,,,,
297,10/18/23 04:07:25AM,74.93,,,,
298,10/18/23 04:13:15AM,75.184,,,,
299,10/18/23 04:39:57AM,75.438,,,,
300,10/18/23 04:48:19AM,75.692,,,,
301,10/18/23 05:03:11AM,75.946,,,,
302,10/18/23 05:05:37AM,76.2,,,,
303,10/18/23 05:07:22AM,76.454,,,,
304,10/18/23 05:10:08AM,76.708,,,,
305,10/18/23 05:13:57AM,76.962,,,,
306,10/18/23 05:19:25AM,77.216,,,,
307,10/18/23 05:25:20AM,77.47,,,,
308,10/18/23 05:29:57AM,77.724,,,,
309,10/18/23 05:43:09AM,77.9780000000001,,,,
310,10/18/23 07:13:06AM,78.2320000000001,,,,
311,10/18/23 07:33:18AM,78.4860000000001,,,,
312,10/18/23 07:35:42AM,78.7400000000001,,,,
313,10/18/23 09:08:18AM,78.9940000000001,,,,
314,10/18/23 09:10:02AM,79.2480000000001,,,,
315,10/18/23 09:33:16AM,79.5020000000001,,,,
316,10/18/23 09:36:01AM,79.7560000000001,,,,
317,10/18/23 09:38:44AM,80.0100000000001,,,,
318,10/18/23 09:49:25AM,80.2640000000001,,,,
319,10/22/23 07:13:15AM,80.5180000000001,,,,
320,10/28/23 06:07:45PM,80.7720000000001,,,,
321,10/28/23 06:12:17PM,81.0260000000001,,,,
322,10/28/23 06:18:06PM,81.2800000000001,,,,
323,10/28/23 06:21:08PM,81.5340000000001,,,,
324,10/28/23 06:23:02PM,81.7880000000001,,,,
325,10/28/23 06:25:39PM,82.0420000000001,,,,
326,10/28/23 06:29:03PM,82.2960000000001,,,,
327,10/28/23 06:32:26PM,82.5500000000001,,,,
328,10/28/23 06:35:42PM,82.8040000000001,,,,
329,10/28/23 06:41:07PM,83.0580000000002,,,,
330,10/28/23 06:45:11PM,83.3120000000002,,,,
331,10/28/23 06:47:55PM,83.5660000000002,,,,
332,10/28/23 06:52:16PM,83.8200000000002,,,,
333,10/28/23 06:58:17PM,84.0740000000002,,,,
334,10/28/23 07:13:42PM,84.3280000000002,,,,
335,10/28/23 09:22:19PM,84.5820000000002,,,,
336,10/28/23 09:29:26PM,84.8360000000002,,,,
337,10/28/23 09:33:58PM,85.0900000000002,,,,
338,10/28/23 09:37:35PM,85.3440000000002,,,,
339,10/28/23 09:39:46PM,85.5980000000002,,,,
340,10/28/23 09:42:37PM,85.8520000000002,,,,
341,10/28/23 09:45:28PM,86.1060000000002,,,,
342,10/28/23 09:47:54PM,86.3600000000002,,,,
343,10/28/23 09:49:33PM,86.6140000000002,,,,
344,10/28/23 09:50:58PM,86.8680000000002,,,,
345,10/28/23 09:52:30PM,87.1220000000002,,,,
346,10/28/23 09:54:17PM,87.3760000000002,,,,
347,10/28/23 09:55:58PM,87.6300000000002,,,,
348,10/28/23 09:57:53PM,87.8840000000002,,,,
349,10/28/23 10:00:27PM,88.1380000000003,,,,
350,10/28/23 10:02:15PM,88.3920000000003,,,,
351,10/28/23 10:03:36PM,88.6460000000003,,,,
352,10/28/23 10:05:13PM,88.9000000000003,,,,
353,10/28/23 10:07:11PM,89.1540000000003,,,,
354,10/28/23 10:09:25PM,89.4080000000003,,,,
355,10/28/23 10:11:30PM,89.6620000000003,,,,
356,10/28/23 10:14:35PM,89.9160000000003,,,,
357,10/28/23 10:16:47PM,90.1700000000003,,,,
358,10/28/23 10:20:55PM,90.4240000000003,,,,
359,10/28/23 10:24:13PM,90.6780000000003,,,,
360,10/28/23 10:26:43PM,90.9320000000003,,,,
361,10/28/23 10:28:48PM,91.1860000000003,,,,
362,10/28/23 10:30:29PM,91.4400000000003,,,,
363,10/28/23 10:32:14PM,91.6940000000003,,,,
364,10/28/23 10:33:40PM,91.9480000000003,,,,
365,10/28/23 10:35:09PM,92.2020000000003,,,,
366,10/28/23 10:36:46PM,92.4560000000003,,,,
367,10/28/23 10:38:23PM,92.7100000000003,,,,
368,10/28/23 10:40:12PM,92.9640000000003,,,,
369,10/28/23 10:42:25PM,93.2180000000004,,,,
370,10/28/23 10:44:51PM,93.4720000000003,,,,
371,10/28/23 10:47:40PM,93.7260000000004,,,,
372,10/28/23 10:50:34PM,93.9800000000004,,,,
373,10/28/23 10:52:38PM,94.2340000000004,,,,
374,10/28/23 10:54:41PM,94.4880000000004,,,,
375,10/28/23 10:56:17PM,94.7420000000004,,,,
376,10/28/23 10:58:02PM,94.9960000000004,,,,
377,10/28/23 10:59:52PM,95.2500000000004,,,,
378,10/28/23 11:01:05PM,95.5040000000004,,,,
379,10/28/23 11:02:05PM,95.7580000000004,,,,
380,10/28/23 11:03:14PM,96.0120000000004,,,,
381,10/28/23 11:04:11PM,96.2660000000004,,,,
382,10/28/23 11:05:08PM,96.5200000000004,,,,
383,10/28/23 11:06:13PM,96.7740000000004,,,,
384,10/28/23 11:07:25PM,97.0280000000004,,,,
385,10/28/23 11:08:44PM,97.2820000000004,,,,
386,10/28/23 11:10:13PM,97.5360000000004,,,,
387,10/28/23 11:11:41PM,97.7900000000004,,,,
388,10/28/23 11:13:29PM,98.0440000000004,,,,
389,10/28/23 11:15:06PM,98.2980000000005,,,,
390,10/28/23 11:16:46PM,98.5520000000004,,,,
391,10/28/23 11:18:19PM,98.8060000000005,,,,
392,10/28/23 11:19:59PM,99.0600000000005,,,,
393,10/28/23 11:21:36PM,99.3140000000005,,,,
394,10/28/23 11:22:51PM,99.5680000000005,,,,
395,10/28/23 11:24:24PM,99.8220000000005,,,,
396,10/28/23 11:26:09PM,100.076,,,,
397,10/28/23 11:27:51PM,100.33,,,,
398,10/28/23 11:29:52PM,100.584000000001,,,,
399,10/28/23 11:32:22PM,100.838000000001,,,,
400,10/28/23 11:34:51PM,101.092000000001,,,,
401,10/28/23 11:36:53PM,101.346000000001,,,,
402,10/28/23 11:38:51PM,101.600000000001,,,,
403,10/28/23 11:41:25PM,101.854000000001,,,,
404,10/28/23 11:44:33PM,102.108000000001,,,,
405,10/28/23 11:47:39PM,102.362000000001,,,,
406,10/28/23 11:50:03PM,102.616000000001,,,,
407,10/28/23 11:51:45PM,102.870000000001,,,,
408,10/28/23 11:53:50PM,103.124000000001,,,,
409,10/28/23 11:55:50PM,103.378000000001,,,,
410,10/28/23 11:57:43PM,103.632000000001,,,,
411,10/28/23 11:59:02PM,103.886000000001,,,,
412,10/29/23 12:00:11AM,104.140000000001,,,,
413,10/29/23 12:01:22AM,104.394000000001,,,,
414,10/29/23 12:02:29AM,104.648000000001,,,,
415,10/29/23 12:03:56AM,104.902000000001,,,,
416,10/29/23 12:05:46AM,105.156000000001,,,,
417,10/29/23 12:09:28AM,105.410000000001,,,,
418,10/29/23 12:17:11AM,105.664000000001,,,,
419,10/29/23 12:28:42AM,105.918000000001,,,,
420,10/29/23 12:42:30AM,106.172000000001,,,,
421,10/29/23 07:37:02AM,106.426000000001,,,,
422,10/29/23 08:58:24AM,106.680000000001,,,,
423,10/29/23 09:20:29AM,106.934000000001,,,,
424,10/29/23 09:23:57AM,107.188000000001,,,,
425,10/29/23 09:26:42AM,107.442000000001,,,,
426,10/29/23 09:33:36AM,107.696000000001,,,,
427,10/29/23 10:08:47AM,107.950000000001,,,,
428,10/29/23 10:09:46AM,108.204000000001,,,,
429,10/29/23 10:11:45AM,108.458000000001,,,,
430,10/29/23 11:42:59AM,108.712000000001,,,,
431,10/30/23 01:12:33AM,108.966000000001,,,,
432,10/30/23 01:20:24AM,109.220000000001,,,,
433,10/30/23 04:19:49AM,109.474000000001,,,,
434,10/30/23 05:04:20AM,109.728000000001,,,,
435,10/30/23 05:05:04AM,109.982000000001,,,,
436,10/30/23 05:05:48AM,110.236000000001,,,,
437,10/30/23 05:06:39AM,110.490000000001,,,,
438,10/30/23 05:08:16AM,110.744000000001,,,,
439,10/30/23 05:09:53AM,110.998000000001,,,,
440,10/30/23 05:10:53AM,111.252000000001,,,,
441,10/30/23 05:13:07AM,111.506000000001,,,,
442,10/30/23 05:14:42AM,111.760000000001,,,,
443,10/30/23 05:19:51AM,112.014000000001,,,,
444,10/30/23 05:36:27AM,112.268000000001,,,,
445,10/30/23 06:42:00AM,112.522000000001,,,,
446,10/30/23 06:45:49AM,112.776000000001,,,,
447,10/30/23 06:49:00AM,113.030000000001,,,,
448,10/30/23 06:51:48AM,113.284000000001,,,,
449,10/30/23 06:55:03AM,113.538000000001,,,,
450,10/30/23 06:59:28AM,113.792000000001,,,,
451,10/30/23 07:02:17AM,114.046000000001,,,,
452,10/30/23 07:04:33AM,114.300000000001,,,,
453,10/30/23 07:05:35AM,114.554000000001,,,,
454,10/30/23 07:07:30AM,114.808000000001,,,,
455,10/30/23 07:09:25AM,115.062000000001,,,,
456,10/30/23 07:11:30AM,115.316000000001,,,,
457,10/30/23 07:13:23AM,115.570000000001,,,,
458,10/30/23 07:15:11AM,115.824000000001,,,,
459,10/30/23 07:16:41AM,116.078000000001,,,,
460,10/30/23 07:18:13AM,116.332000000001,,,,
461,10/30/23 07:20:21AM,116.586000000001,,,,
462,10/30/23 07:25:13AM,116.840000000001,,,,
463,10/30/23 07:29:28AM,117.094000000001,,,,
464,10/30/23 07:33:57AM,117.348000000001,,,,
465,10/30/23 07:50:35AM,117.602000000001,,,,
466,10/30/23 09:38:45AM,117.856000000001,,,,
467,10/30/23 12:32:35PM,118.110000000001,,,,
468,10/30/23 02:09:31PM,118.364000000001,,,,
469,10/30/23 02:13:31PM,118.618000000001,,,,
470,10/30/23 02:16:00PM,118.872000000001,,,,
471,10/30/23 02:18:22PM,119.126000000001,,,,
472,10/30/23 02:20:41PM,119.380000000001,,,,
473,10/30/23 02:23:09PM,119.634000000001,,,,
474,10/30/23 02:26:03PM,119.888000000001,,,,
475,10/30/23 02:30:39PM,120.142000000001,,,,
476,10/30/23 02:37:59PM,120.396000000001,,,,
477,10/30/23 02:47:18PM,120.650000000001,,,,
478,10/30/23 03:07:25PM,120.904000000001,,,,
479,10/30/23 03:22:16PM,121.158000000001,,,,
480,10/30/23 03:26:25PM,121.412000000001,,,,
481,10/30/23 03:30:41PM,121.666000000001,,,,
482,10/30/23 03:36:36PM,121.920000000001,,,,
483,10/30/23 03:39:51PM,122.174000000001,,,,
484,10/30/23 03:42:58PM,122.428000000001,,,,
485,10/30/23 03:46:00PM,122.682000000001,,,,
486,10/30/23 03:49:58PM,122.936000000001,,,,
487,10/30/23 03:57:02PM,123.190000000001,,,,
488,10/30/23 05:36:29PM,123.444000000001,,,,
489,10/30/23 05:47:24PM,123.698000000001,,,,
490,10/30/23 05:56:00PM,123.952000000001,,,,
491,10/30/23 06:02:52PM,124.206000000001,,,,
492,10/30/23 06:31:47PM,124.460000000001,,,,
493,10/30/23 06:44:09PM,124.714000000001,,,,
494,10/30/23 08:59:14PM,124.968000000001,,,,
495,10/31/23 03:31:26AM,125.222000000001,,,,
496,10/31/23 03:38:05AM,125.476000000001,,,,
497,10/31/23 03:43:03AM,125.730000000001,,,,
498,10/31/23 03:47:05AM,125.984000000001,,,,
499,10/31/23 03:52:54AM,126.238000000001,,,,
500,10/31/23 04:04:38AM,126.492000000001,,,,
501,10/31/23 04:12:16AM,126.746000000001,,,,
502,10/31/23 05:22:57AM,127.000000000001,,,,
503,10/31/23 05:29:55AM,127.254000000001,,,,
504,10/31/23 05:35:39AM,127.508000000001,,,,
505,10/31/23 05:45:34AM,127.762000000001,,,,
506,10/31/23 05:55:13AM,128.016000000001,,,,
507,10/31/23 05:59:33AM,128.270000000001,,,,
508,10/31/23 06:04:06AM,128.524000000001,,,,
509,10/31/23 06:09:08AM,128.778000000001,,,,
510,10/31/23 06:14:11AM,129.032000000001,,,,
511,10/31/23 06:19:31AM,129.286000000001,,,,
512,10/31/23 06:24:21AM,129.540000000001,,,,
513,10/31/23 06:30:07AM,129.794000000001,,,,
514,10/31/23 06:37:29AM,130.048000000001,,,,
515,10/31/23 06:46:42AM,130.302000000001,,,,
516,10/31/23 06:56:28AM,130.556000000001,,,,
517,10/31/23 06:59:43AM,130.810000000001,,,,
518,10/31/23 07:04:10AM,131.064000000001,,,,
519,10/31/23 07:10:08AM,131.318000000001,,,,
