"Plot Title: Sileza"
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20102559, SEN S/N: 20102559)","Coupler Detached (LGR S/N: 20102559)","Coupler Attached (LGR S/N: 20102559)","Host Connected (LGR S/N: 20102559)","Stopped (LGR S/N: 20102559)","End Of File (LGR S/N: 20102559)"
44,18/12/08 05:15:52 PM,10.668,,,,,
45,18/12/08 05:16:24 PM,10.922,,,,,
46,18/12/08 05:16:45 PM,11.176,,,,,
47,18/12/08 05:17:08 PM,11.430,,,,,
48,18/12/08 05:17:32 PM,11.684,,,,,
49,18/12/08 05:17:57 PM,11.938,,,,,
50,18/12/08 05:18:15 PM,12.192,,,,,
51,18/12/08 05:18:16 PM,12.446,,,,,
52,18/12/08 05:18:41 PM,12.700,,,,,
53,18/12/08 05:18:59 PM,12.954,,,,,
54,18/12/08 05:19:16 PM,13.208,,,,,
55,18/12/08 05:19:39 PM,13.462,,,,,
56,18/12/08 05:20:02 PM,13.716,,,,,
57,18/12/08 05:20:24 PM,13.970,,,,,
58,18/12/08 05:21:00 PM,14.224,,,,,
59,18/12/08 05:21:27 PM,14.478,,,,,
60,18/12/08 05:21:53 PM,14.732,,,,,
61,18/12/08 05:22:12 PM,14.986,,,,,
62,18/12/08 05:22:33 PM,15.240,,,,,
63,18/12/08 05:22:34 PM,15.494,,,,,
64,18/12/08 05:22:51 PM,15.748,,,,,
65,18/12/08 05:23:25 PM,16.002,,,,,
66,18/12/08 05:23:58 PM,16.256,,,,,
67,18/12/08 05:23:59 PM,16.510,,,,,
68,18/12/08 05:24:39 PM,16.764,,,,,
69,18/12/08 05:25:04 PM,17.018,,,,,
70,18/12/08 05:25:28 PM,17.272,,,,,
71,18/12/08 05:25:51 PM,17.526,,,,,
72,18/12/08 05:26:21 PM,17.780,,,,,
73,18/12/08 05:26:22 PM,18.034,,,,,
74,18/12/08 05:26:40 PM,18.288,,,,,
75,18/12/08 05:26:59 PM,18.542,,,,,
76,18/12/08 05:27:17 PM,18.796,,,,,
77,18/12/08 05:27:35 PM,19.050,,,,,
78,18/12/08 05:27:53 PM,19.304,,,,,
79,18/12/08 05:27:54 PM,19.558,,,,,
80,18/12/08 05:28:10 PM,19.812,,,,,
81,18/12/08 05:28:28 PM,20.066,,,,,
82,18/12/08 05:28:46 PM,20.320,,,,,
83,18/12/08 05:29:02 PM,20.574,,,,,
84,18/12/08 05:29:24 PM,20.828,,,,,
85,18/12/08 05:29:40 PM,21.082,,,,,
86,18/12/08 05:29:55 PM,21.336,,,,,
87,18/12/08 05:30:10 PM,21.590,,,,,
88,18/12/08 05:30:26 PM,21.844,,,,,
89,18/12/08 05:30:41 PM,22.098,,,,,
90,18/12/08 05:30:58 PM,22.352,,,,,
91,18/12/08 05:31:14 PM,22.606,,,,,
92,18/12/08 05:31:32 PM,22.860,,,,,
93,18/12/08 05:31:33 PM,23.114,,,,,
94,18/12/08 05:31:47 PM,23.368,,,,,
95,18/12/08 05:32:03 PM,23.622,,,,,
96,18/12/08 05:32:16 PM,23.876,,,,,
97,18/12/08 05:32:32 PM,24.130,,,,,
98,18/12/08 05:32:47 PM,24.384,,,,,
99,18/12/08 05:33:02 PM,24.638,,,,,
100,18/12/08 05:33:03 PM,24.892,,,,,
101,18/12/08 05:33:19 PM,25.146,,,,,
102,18/12/08 05:33:44 PM,25.400,,,,,
103,18/12/08 05:33:45 PM,25.654,,,,,
104,18/12/08 05:34:13 PM,25.908,,,,,
105,18/12/08 05:34:41 PM,26.162,,,,,
106,18/12/08 05:35:07 PM,26.416,,,,,
107,18/12/08 05:35:42 PM,26.670,,,,,
108,18/12/08 05:36:22 PM,26.924,,,,,
109,18/12/08 05:36:23 PM,27.178,,,,,
110,18/12/08 05:37:24 PM,27.432,,,,,
111,18/12/08 05:38:22 PM,27.686,,,,,
112,18/12/08 05:38:23 PM,27.940,,,,,
113,18/12/08 05:39:27 PM,28.194,,,,,
114,18/12/08 05:40:26 PM,28.448,,,,,
115,18/12/08 05:42:16 PM,28.702,,,,,
116,18/12/08 05:43:45 PM,28.956,,,,,
117,18/12/08 05:45:18 PM,29.210,,,,,
118,18/12/08 05:46:37 PM,29.464,,,,,
119,18/12/08 05:48:34 PM,29.718,,,,,
120,18/12/08 05:49:52 PM,29.972,,,,,
121,18/12/08 05:51:57 PM,30.226,,,,,
122,18/12/08 05:55:11 PM,30.480,,,,,
123,18/12/08 05:57:40 PM,30.734,,,,,
124,18/12/08 05:59:28 PM,30.988,,,,,
125,18/12/08 06:03:26 PM,31.242,,,,,
126,18/12/08 06:06:48 PM,31.496,,,,,
127,18/12/08 06:10:03 PM,31.750,,,,,
128,18/12/08 06:13:22 PM,32.004,,,,,
129,18/12/08 06:16:26 PM,32.258,,,,,
130,18/12/08 06:18:48 PM,32.512,,,,,
131,18/12/08 06:20:57 PM,32.766,,,,,
132,18/12/08 06:22:56 PM,33.020,,,,,
133,18/12/08 06:22:57 PM,33.274,,,,,
134,18/12/08 06:25:52 PM,33.528,,,,,
135,18/12/08 06:27:56 PM,33.782,,,,,
136,18/12/08 06:27:57 PM,34.036,,,,,
137,18/12/08 06:30:15 PM,34.290,,,,,
138,18/12/08 06:30:16 PM,34.544,,,,,
139,18/12/08 06:31:47 PM,34.798,,,,,
140,18/12/08 06:33:53 PM,35.052,,,,,
141,18/12/08 06:35:49 PM,35.306,,,,,
142,18/12/08 06:35:50 PM,35.560,,,,,
143,18/12/08 06:37:25 PM,35.814,,,,,
144,18/12/08 06:39:54 PM,36.068,,,,,
145,18/12/08 06:39:55 PM,36.322,,,,,
146,18/12/08 06:42:40 PM,36.576,,,,,
147,18/12/08 06:45:14 PM,36.830,,,,,
148,18/12/08 06:48:12 PM,37.084,,,,,
149,18/12/08 06:48:13 PM,37.338,,,,,
150,18/12/08 06:51:14 PM,37.592,,,,,
151,18/12/08 06:51:15 PM,37.846,,,,,
152,18/12/08 06:55:10 PM,38.100,,,,,
153,18/12/08 06:58:21 PM,38.354,,,,,
154,18/12/08 07:02:54 PM,38.608,,,,,
155,18/12/08 07:08:05 PM,38.862,,,,,
156,18/12/08 07:14:14 PM,39.116,,,,,
157,18/12/08 07:19:16 PM,39.370,,,,,
158,18/12/08 07:24:38 PM,39.624,,,,,
159,18/12/08 07:24:39 PM,39.878,,,,,
160,18/12/08 07:31:34 PM,40.132,,,,,
161,18/12/08 07:36:32 PM,40.386,,,,,
162,18/12/08 07:41:26 PM,40.640,,,,,
163,18/12/08 07:46:18 PM,40.894,,,,,
164,18/12/08 07:49:12 PM,41.148,,,,,
165,18/12/08 07:52:58 PM,41.402,,,,,
166,18/12/08 07:52:59 PM,41.656,,,,,
167,18/12/08 07:56:34 PM,41.910,,,,,
168,18/12/08 08:00:18 PM,42.164,,,,,
169,18/12/08 08:00:19 PM,42.418,,,,,
170,18/12/08 08:03:21 PM,42.672,,,,,
171,18/12/08 08:03:22 PM,42.926,,,,,
172,18/12/08 08:07:59 PM,43.180,,,,,
173,18/12/08 08:14:44 PM,43.434,,,,,
174,18/12/08 08:14:45 PM,43.688,,,,,
175,18/12/08 09:18:12 PM,43.942,,,,,
176,18/12/08 10:01:12 PM,44.196,,,,,
177,18/12/09 10:46:13 PM,44.450,,,,,
178,18/12/09 10:48:04 PM,44.704,,,,,
179,18/12/09 10:49:04 PM,44.958,,,,,
180,18/12/09 10:49:54 PM,45.212,,,,,
181,18/12/09 10:50:34 PM,45.466,,,,,
182,18/12/09 10:51:21 PM,45.720,,,,,
183,18/12/09 10:52:51 PM,45.974,,,,,
184,18/12/09 10:54:31 PM,46.228,,,,,
185,18/12/09 10:58:01 PM,46.482,,,,,
186,18/12/09 11:02:47 PM,46.736,,,,,
187,18/12/09 11:26:24 PM,46.990,,,,,
188,18/12/09 11:35:25 PM,47.244,,,,,
189,18/12/09 11:38:30 PM,47.498,,,,,
190,18/12/09 11:38:31 PM,47.752,,,,,
191,18/12/09 11:40:11 PM,48.006,,,,,
192,18/12/09 11:41:36 PM,48.260,,,,,
193,18/12/09 11:42:42 PM,48.514,,,,,
194,18/12/09 11:43:47 PM,48.768,,,,,
195,18/12/09 11:44:33 PM,49.022,,,,,
196,18/12/09 11:45:28 PM,49.276,,,,,
197,18/12/09 11:46:05 PM,49.530,,,,,
198,18/12/09 11:46:06 PM,49.784,,,,,
199,18/12/09 11:46:42 PM,50.038,,,,,
200,18/12/09 11:47:25 PM,50.292,,,,,
201,18/12/09 11:48:12 PM,50.546,,,,,
202,18/12/09 11:49:04 PM,50.800,,,,,
203,18/12/09 11:49:55 PM,51.054,,,,,
204,18/12/09 11:50:58 PM,51.308,,,,,
205,18/12/09 11:52:15 PM,51.562,,,,,
206,18/12/09 11:53:30 PM,51.816,,,,,
207,18/12/09 11:53:31 PM,52.070,,,,,
208,18/12/09 11:55:43 PM,52.324,,,,,
209,18/12/09 11:58:10 PM,52.578,,,,,
210,18/12/10 12:00:54 AM,52.832,,,,,
211,18/12/10 12:04:00 AM,53.086,,,,,
212,18/12/10 12:04:01 AM,53.340,,,,,
213,18/12/10 12:07:47 AM,53.594,,,,,
214,18/12/10 12:10:26 AM,53.848,,,,,
215,18/12/10 12:13:54 AM,54.102,,,,,
216,18/12/10 12:18:36 AM,54.356,,,,,
217,18/12/10 12:18:37 AM,54.610,,,,,
218,18/12/10 12:25:49 AM,54.864,,,,,
219,18/12/10 12:32:34 AM,55.118,,,,,
220,18/12/10 12:40:07 AM,55.372,,,,,
221,18/12/10 12:44:28 AM,55.626,,,,,
222,18/12/10 12:44:29 AM,55.880,,,,,
223,18/12/10 12:49:24 AM,56.134,,,,,
224,18/12/10 12:53:32 AM,56.388,,,,,
225,18/12/10 12:56:32 AM,56.642,,,,,
226,18/12/10 01:00:09 AM,56.896,,,,,
227,18/12/10 01:07:07 AM,57.150,,,,,
228,18/12/10 01:21:05 AM,57.404,,,,,
229,18/12/10 01:29:57 AM,57.658,,,,,
230,18/12/10 01:34:41 AM,57.912,,,,,
231,18/12/10 01:40:22 AM,58.166,,,,,
232,18/12/10 01:45:02 AM,58.420,,,,,
233,18/12/10 01:45:03 AM,58.674,,,,,
234,18/12/10 01:52:27 AM,58.928,,,,,
235,18/12/10 02:02:11 AM,59.182,,,,,
236,18/12/10 02:07:05 AM,59.436,,,,,
237,18/12/10 02:10:56 AM,59.690,,,,,
238,18/12/10 02:14:19 AM,59.944,,,,,
239,18/12/10 02:18:54 AM,60.198,,,,,
240,18/12/10 02:40:56 AM,60.452,,,,,
241,18/12/10 05:10:55 PM,60.706,,,,,
242,18/12/10 05:13:16 PM,60.960,,,,,
243,18/12/10 05:16:10 PM,61.214,,,,,
244,18/12/10 05:22:46 PM,61.468,,,,,
245,18/12/10 05:34:43 PM,61.722,,,,,
246,18/12/10 05:37:14 PM,61.976,,,,,
247,18/12/10 05:39:00 PM,62.230,,,,,
248,18/12/10 05:43:18 PM,62.484,,,,,
249,18/12/10 05:46:23 PM,62.738,,,,,
250,18/12/10 05:51:34 PM,62.992,,,,,
251,18/12/10 06:01:35 PM,63.246,,,,,
252,18/12/10 06:01:36 PM,63.500,,,,,
253,18/12/10 06:12:21 PM,63.754,,,,,
254,18/12/10 06:30:30 PM,64.008,,,,,
255,18/12/10 06:30:31 PM,64.262,,,,,
256,18/12/10 06:35:42 PM,64.516,,,,,
257,18/12/10 06:55:24 PM,64.770,,,,,
258,18/12/10 06:56:44 PM,65.024,,,,,
259,18/12/10 07:00:26 PM,65.278,,,,,
260,18/12/10 07:00:27 PM,65.532,,,,,
261,18/12/10 07:15:50 PM,65.786,,,,,
262,18/12/10 07:15:51 PM,66.040,,,,,
263,18/12/10 07:21:53 PM,66.294,,,,,
264,18/12/10 08:03:23 PM,66.548,,,,,
265,18/12/10 08:19:34 PM,66.802,,,,,
266,18/12/10 08:19:35 PM,67.056,,,,,
267,18/12/10 08:23:10 PM,67.310,,,,,
268,18/12/10 08:25:01 PM,67.564,,,,,
269,18/12/10 09:02:57 PM,67.818,,,,,
270,18/12/10 09:06:20 PM,68.072,,,,,
271,18/12/10 09:14:02 PM,68.326,,,,,
272,18/12/10 09:45:36 PM,68.580,,,,,
273,18/12/10 10:44:20 PM,68.834,,,,,
274,18/12/10 10:46:39 PM,69.088,,,,,
275,18/12/11 03:59:45 AM,69.342,,,,,
276,18/12/19 11:50:15 PM,69.596,,,,,
277,18/12/19 11:54:17 PM,69.850,,,,,
278,18/12/19 11:57:25 PM,70.104,,,,,
279,18/12/19 11:59:26 PM,70.358,,,,,
280,18/12/20 12:02:32 AM,70.612,,,,,
281,18/12/20 12:06:18 AM,70.866,,,,,
282,18/12/20 12:09:12 AM,71.120,,,,,
283,18/12/20 12:13:42 AM,71.374,,,,,
284,18/12/20 12:17:14 AM,71.628,,,,,
285,18/12/20 12:20:02 AM,71.882,,,,,
286,18/12/20 12:22:03 AM,72.136,,,,,
287,18/12/20 12:22:04 AM,72.390,,,,,
288,18/12/20 12:24:27 AM,72.644,,,,,
289,18/12/20 12:24:28 AM,72.898,,,,,
290,18/12/20 12:26:39 AM,73.152,,,,,
291,18/12/20 12:28:58 AM,73.406,,,,,
292,18/12/20 12:30:52 AM,73.660,,,,,
293,18/12/20 12:32:59 AM,73.914,,,,,
294,18/12/20 12:35:14 AM,74.168,,,,,
295,18/12/20 12:39:09 AM,74.422,,,,,
296,18/12/20 12:41:18 AM,74.676,,,,,
297,18/12/20 12:43:20 AM,74.930,,,,,
298,18/12/20 12:44:37 AM,75.184,,,,,
299,18/12/20 12:46:20 AM,75.438,,,,,
300,18/12/20 12:46:21 AM,75.692,,,,,
301,18/12/20 12:47:59 AM,75.946,,,,,
302,18/12/20 12:50:15 AM,76.200,,,,,
303,18/12/20 12:51:41 AM,76.454,,,,,
304,18/12/20 12:54:20 AM,76.708,,,,,
305,18/12/20 12:56:52 AM,76.962,,,,,
306,18/12/20 12:59:55 AM,77.216,,,,,
307,18/12/20 01:04:19 AM,77.470,,,,,
308,18/12/20 01:15:01 AM,77.724,,,,,
309,18/12/20 01:22:35 AM,77.978,,,,,
310,18/12/20 02:05:38 AM,78.232,,,,,
311,18/12/20 02:05:39 AM,78.486,,,,,
312,18/12/20 03:53:15 AM,78.740,,,,,
313,18/12/21 04:28:11 AM,78.994,,,,,
314,18/12/28 04:41:47 AM,79.248,,,,,
315,18/12/28 11:06:26 AM,79.502,,,,,
316,18/12/28 02:04:31 PM,79.756,,,,,
317,18/12/29 02:44:23 AM,80.010,,,,,
318,18/12/29 04:00:49 AM,80.264,,,,,
319,18/12/29 05:21:54 AM,80.518,,,,,
320,19/01/03 01:09:25 AM,80.772,,,,,
321,19/01/05 12:20:35 PM,81.026,,,,,
322,19/01/05 12:22:59 PM,81.280,,,,,
323,19/01/05 04:19:38 PM,81.534,,,,,
324,19/01/05 04:20:15 PM,81.788,,,,,
325,19/01/05 04:21:16 PM,82.042,,,,,
326,19/01/05 04:22:56 PM,82.296,,,,,
327,19/01/05 04:29:48 PM,82.550,,,,,
328,19/01/05 04:33:37 PM,82.804,,,,,
329,19/01/05 04:33:38 PM,83.058,,,,,
330,19/01/05 04:35:08 PM,83.312,,,,,
331,19/01/05 04:36:13 PM,83.566,,,,,
332,19/01/05 04:36:46 PM,83.820,,,,,
333,19/01/05 04:37:18 PM,84.074,,,,,
334,19/01/05 04:37:19 PM,84.328,,,,,
335,19/01/05 04:37:47 PM,84.582,,,,,
336,19/01/05 04:38:31 PM,84.836,,,,,
337,19/01/05 04:39:08 PM,85.090,,,,,
338,19/01/05 04:39:28 PM,85.344,,,,,
339,19/01/05 04:39:49 PM,85.598,,,,,
340,19/01/05 04:40:05 PM,85.852,,,,,
341,19/01/05 04:40:23 PM,86.106,,,,,
342,19/01/05 04:40:36 PM,86.360,,,,,
343,19/01/05 04:40:56 PM,86.614,,,,,
344,19/01/05 04:40:57 PM,86.868,,,,,
345,19/01/05 04:41:10 PM,87.122,,,,,
346,19/01/05 04:41:25 PM,87.376,,,,,
347,19/01/05 04:41:43 PM,87.630,,,,,
348,19/01/05 04:41:44 PM,87.884,,,,,
349,19/01/05 04:42:03 PM,88.138,,,,,
350,19/01/05 04:42:18 PM,88.392,,,,,
351,19/01/05 04:42:31 PM,88.646,,,,,
352,19/01/05 04:42:49 PM,88.900,,,,,
353,19/01/05 04:43:08 PM,89.154,,,,,
354,19/01/05 04:43:22 PM,89.408,,,,,
355,19/01/05 04:43:41 PM,89.662,,,,,
356,19/01/05 04:43:56 PM,89.916,,,,,
357,19/01/05 04:44:16 PM,90.170,,,,,
358,19/01/05 04:44:33 PM,90.424,,,,,
359,19/01/05 04:44:49 PM,90.678,,,,,
360,19/01/05 04:45:05 PM,90.932,,,,,
361,19/01/05 04:45:23 PM,91.186,,,,,
362,19/01/05 04:45:41 PM,91.440,,,,,
363,19/01/05 04:45:56 PM,91.694,,,,,
364,19/01/05 04:46:13 PM,91.948,,,,,
365,19/01/05 04:46:32 PM,92.202,,,,,
366,19/01/05 04:46:51 PM,92.456,,,,,
367,19/01/05 04:47:17 PM,92.710,,,,,
368,19/01/05 04:47:18 PM,92.964,,,,,
369,19/01/05 04:47:42 PM,93.218,,,,,
370,19/01/05 04:48:01 PM,93.472,,,,,
371,19/01/05 04:48:30 PM,93.726,,,,,
372,19/01/05 04:48:59 PM,93.980,,,,,
373,19/01/05 04:49:22 PM,94.234,,,,,
374,19/01/05 04:49:23 PM,94.488,,,,,
375,19/01/05 04:49:47 PM,94.742,,,,,
376,19/01/05 04:50:11 PM,94.996,,,,,
377,19/01/05 04:50:36 PM,95.250,,,,,
378,19/01/05 04:50:55 PM,95.504,,,,,
379,19/01/05 04:51:19 PM,95.758,,,,,
380,19/01/05 04:51:44 PM,96.012,,,,,
381,19/01/05 04:52:07 PM,96.266,,,,,
382,19/01/05 04:52:25 PM,96.520,,,,,
383,19/01/05 04:52:53 PM,96.774,,,,,
384,19/01/05 04:52:54 PM,97.028,,,,,
385,19/01/05 04:53:19 PM,97.282,,,,,
386,19/01/05 04:53:43 PM,97.536,,,,,
387,19/01/05 04:54:07 PM,97.790,,,,,
388,19/01/05 04:54:25 PM,98.044,,,,,
389,19/01/05 04:54:41 PM,98.298,,,,,
390,19/01/05 04:54:59 PM,98.552,,,,,
391,19/01/05 04:55:19 PM,98.806,,,,,
392,19/01/05 04:55:38 PM,99.060,,,,,
393,19/01/05 04:55:39 PM,99.314,,,,,
394,19/01/05 04:55:57 PM,99.568,,,,,
395,19/01/05 04:56:18 PM,99.822,,,,,
396,19/01/05 04:56:35 PM,100.076,,,,,
397,19/01/05 04:56:55 PM,100.330,,,,,
398,19/01/05 04:57:12 PM,100.584,,,,,
399,19/01/05 04:57:13 PM,100.838,,,,,
400,19/01/05 04:57:32 PM,101.092,,,,,
401,19/01/05 04:57:50 PM,101.346,,,,,
402,19/01/05 04:57:51 PM,101.600,,,,,
403,19/01/05 04:58:11 PM,101.854,,,,,
404,19/01/05 04:58:31 PM,102.108,,,,,
405,19/01/05 04:58:53 PM,102.362,,,,,
406,19/01/05 04:59:14 PM,102.616,,,,,
407,19/01/05 04:59:42 PM,102.870,,,,,
408,19/01/05 05:00:19 PM,103.124,,,,,
409,19/01/05 05:00:57 PM,103.378,,,,,
410,19/01/05 05:00:58 PM,103.632,,,,,
411,19/01/05 05:01:28 PM,103.886,,,,,
412,19/01/05 05:01:29 PM,104.140,,,,,
413,19/01/05 05:02:04 PM,104.394,,,,,
414,19/01/05 05:02:43 PM,104.648,,,,,
415,19/01/05 05:03:26 PM,104.902,,,,,
416,19/01/05 05:04:13 PM,105.156,,,,,
417,19/01/05 05:05:09 PM,105.410,,,,,
418,19/01/05 05:06:00 PM,105.664,,,,,
419,19/01/05 05:06:50 PM,105.918,,,,,
420,19/01/05 05:07:33 PM,106.172,,,,,
421,19/01/05 05:08:24 PM,106.426,,,,,
422,19/01/05 05:08:25 PM,106.680,,,,,
423,19/01/05 05:08:52 PM,106.934,,,,,
424,19/01/05 05:09:18 PM,107.188,,,,,
425,19/01/05 05:09:19 PM,107.442,,,,,
426,19/01/05 05:09:39 PM,107.696,,,,,
427,19/01/05 05:09:40 PM,107.950,,,,,
428,19/01/05 05:10:02 PM,108.204,,,,,
429,19/01/05 05:10:23 PM,108.458,,,,,
430,19/01/05 05:10:24 PM,108.712,,,,,
431,19/01/05 05:10:45 PM,108.966,,,,,
432,19/01/05 05:11:04 PM,109.220,,,,,
433,19/01/05 05:11:24 PM,109.474,,,,,
434,19/01/05 05:11:44 PM,109.728,,,,,
435,19/01/05 05:12:08 PM,109.982,,,,,
436,19/01/05 05:12:33 PM,110.236,,,,,
437,19/01/05 05:12:59 PM,110.490,,,,,
438,19/01/05 05:13:22 PM,110.744,,,,,
439,19/01/05 05:13:50 PM,110.998,,,,,
440,19/01/05 05:14:17 PM,111.252,,,,,
441,19/01/05 05:14:45 PM,111.506,,,,,
442,19/01/05 05:15:12 PM,111.760,,,,,
443,19/01/05 05:15:45 PM,112.014,,,,,
444,19/01/05 05:16:17 PM,112.268,,,,,
445,19/01/05 05:16:52 PM,112.522,,,,,
446,19/01/05 05:17:23 PM,112.776,,,,,
447,19/01/05 05:17:58 PM,113.030,,,,,
448,19/01/05 05:18:31 PM,113.284,,,,,
449,19/01/05 05:19:10 PM,113.538,,,,,
450,19/01/05 05:19:46 PM,113.792,,,,,
451,19/01/05 05:20:27 PM,114.046,,,,,
452,19/01/05 05:21:10 PM,114.300,,,,,
453,19/01/05 05:21:56 PM,114.554,,,,,
454,19/01/05 05:22:41 PM,114.808,,,,,
455,19/01/05 05:23:39 PM,115.062,,,,,
456,19/01/05 05:24:46 PM,115.316,,,,,
457,19/01/05 05:26:32 PM,115.570,,,,,
458,19/01/05 05:28:45 PM,115.824,,,,,
459,19/01/05 05:33:28 PM,116.078,,,,,
460,19/01/05 06:08:19 PM,116.332,,,,,
461,19/01/05 06:17:21 PM,116.586,,,,,
462,19/01/05 06:22:57 PM,116.840,,,,,
463,19/01/05 07:20:55 PM,117.094,,,,,
464,19/01/05 07:33:40 PM,117.348,,,,,
465,19/01/06 10:01:32 PM,117.602,,,,,
466,19/01/06 10:02:49 PM,117.856,,,,,
467,19/01/06 10:04:11 PM,118.110,,,,,
468,19/01/06 10:09:24 PM,118.364,,,,,
469,19/01/07 06:21:10 AM,118.618,,,,,
470,19/01/14 04:47:47 AM,118.872,,,,,
471,19/01/14 04:50:12 AM,119.126,,,,,
472,19/01/14 04:52:09 AM,119.380,,,,,
473,19/01/14 04:53:50 AM,119.634,,,,,
474,19/01/14 05:00:07 AM,119.888,,,,,
475,19/01/15 09:36:32 AM,,,Logged,,,
476,19/01/15 09:37:05 AM,,,,Logged,,
477,19/01/15 09:37:15 AM,119.888,,,,Logged,Logged
