"Plot Title: Manz office"
"#","Date Time, GMT+02:00","Event, mm (LGR S/N: 20112198, SEN S/N: 20112198, LBL: Rainfall)","Coupler Detached (LGR S/N: 20112198)","Coupler Attached (LGR S/N: 20112198)","Host Connected (LGR S/N: 20112198)","End Of File (LGR S/N: 20112198)"
549,19/01/04 02:37:36 AM,136.906,,,,
550,19/01/04 02:38:58 AM,137.160,,,,
551,19/01/04 02:40:15 AM,137.414,,,,
552,19/01/04 02:46:23 AM,137.668,,,,
553,19/01/04 03:06:06 AM,137.922,,,,
554,19/01/04 03:21:47 AM,138.176,,,,
555,19/01/04 04:53:38 AM,138.430,,,,
556,19/01/04 05:08:50 AM,138.684,,,,
557,19/01/05 04:13:25 PM,138.938,,,,
558,19/01/05 04:16:26 PM,139.192,,,,
559,19/01/05 04:18:18 PM,139.446,,,,
560,19/01/05 04:19:39 PM,139.700,,,,
561,19/01/05 04:20:42 PM,139.954,,,,
562,19/01/05 04:21:38 PM,140.208,,,,
563,19/01/05 04:22:35 PM,140.462,,,,
564,19/01/05 04:23:20 PM,140.716,,,,
565,19/01/05 04:24:02 PM,140.970,,,,
566,19/01/05 04:24:38 PM,141.224,,,,
567,19/01/05 04:25:17 PM,141.478,,,,
568,19/01/05 04:25:49 PM,141.732,,,,
569,19/01/05 04:26:18 PM,141.986,,,,
570,19/01/05 04:26:45 PM,142.240,,,,
571,19/01/05 04:27:12 PM,142.494,,,,
572,19/01/05 04:27:31 PM,142.748,,,,
573,19/01/05 04:27:49 PM,143.002,,,,
574,19/01/05 04:28:05 PM,143.256,,,,
575,19/01/05 04:28:23 PM,143.510,,,,
576,19/01/05 04:28:47 PM,143.764,,,,
577,19/01/05 04:29:09 PM,144.018,,,,
578,19/01/05 04:29:28 PM,144.272,,,,
579,19/01/05 04:29:52 PM,144.526,,,,
580,19/01/05 04:30:11 PM,144.780,,,,
581,19/01/05 04:30:28 PM,145.034,,,,
582,19/01/05 04:30:47 PM,145.288,,,,
583,19/01/05 04:31:06 PM,145.542,,,,
584,19/01/05 04:31:26 PM,145.796,,,,
585,19/01/05 04:31:47 PM,146.050,,,,
586,19/01/05 04:32:05 PM,146.304,,,,
587,19/01/05 04:32:30 PM,146.558,,,,
588,19/01/05 04:32:57 PM,146.812,,,,
589,19/01/05 04:33:29 PM,147.066,,,,
590,19/01/05 04:34:00 PM,147.320,,,,
591,19/01/05 04:34:26 PM,147.574,,,,
592,19/01/05 04:35:01 PM,147.828,,,,
593,19/01/05 04:35:55 PM,148.082,,,,
594,19/01/05 04:37:17 PM,148.336,,,,
595,19/01/05 04:38:30 PM,148.590,,,,
596,19/01/05 04:39:42 PM,148.844,,,,
597,19/01/05 04:40:54 PM,149.098,,,,
598,19/01/05 04:42:08 PM,149.352,,,,
599,19/01/05 04:43:51 PM,149.606,,,,
600,19/01/05 04:45:14 PM,149.860,,,,
601,19/01/05 04:47:17 PM,150.114,,,,
602,19/01/05 04:49:39 PM,150.368,,,,
603,19/01/05 04:52:26 PM,150.622,,,,
604,19/01/05 04:54:56 PM,150.876,,,,
605,19/01/05 04:57:56 PM,151.130,,,,
606,19/01/05 05:01:11 PM,151.384,,,,
607,19/01/05 05:04:59 PM,151.638,,,,
608,19/01/05 05:16:43 PM,151.892,,,,
609,19/01/05 05:25:53 PM,152.146,,,,
610,19/01/05 05:33:47 PM,152.400,,,,
611,19/01/05 06:08:15 PM,152.654,,,,
612,19/01/05 06:13:26 PM,152.908,,,,
613,19/01/05 06:19:50 PM,153.162,,,,
614,19/01/05 06:23:35 PM,153.416,,,,
615,19/01/05 06:28:32 PM,153.670,,,,
616,19/01/05 06:40:16 PM,153.924,,,,
617,19/01/06 10:10:05 PM,154.178,,,,
618,19/01/06 10:11:17 PM,154.432,,,,
619,19/01/06 10:12:33 PM,154.686,,,,
620,19/01/06 10:13:58 PM,154.940,,,,
621,19/01/06 10:17:11 PM,155.194,,,,
622,19/01/06 11:50:54 PM,155.448,,,,
623,19/01/07 12:19:46 AM,155.702,,,,
624,19/01/07 01:30:44 AM,155.956,,,,
625,19/01/11 02:40:20 AM,156.210,,,,
626,19/01/16 12:39:42 AM,156.464,,,,
627,19/01/16 02:42:06 AM,156.718,,,,
628,19/01/16 02:43:31 AM,156.972,,,,
629,19/01/16 02:44:01 AM,157.226,,,,
630,19/01/16 02:44:34 AM,157.480,,,,
631,19/01/16 02:45:54 AM,157.734,,,,
632,19/01/16 02:46:52 AM,157.988,,,,
633,19/01/16 02:50:46 AM,158.242,,,,
634,19/01/16 02:52:18 AM,158.496,,,,
635,19/01/16 02:52:54 AM,158.750,,,,
636,19/01/16 02:53:46 AM,159.004,,,,
637,19/01/16 02:55:07 AM,159.258,,,,
638,19/01/16 02:55:50 AM,159.512,,,,
639,19/01/16 02:57:57 AM,159.766,,,,
640,19/01/16 02:59:44 AM,160.020,,,,
641,19/01/16 03:04:08 AM,160.274,,,,
642,19/01/16 03:06:41 AM,160.528,,,,
643,19/01/16 03:12:10 AM,160.782,,,,
644,19/01/16 03:13:31 AM,161.036,,,,
645,19/01/16 03:14:39 AM,161.290,,,,
646,19/01/16 03:16:19 AM,161.544,,,,
647,19/01/16 03:31:28 AM,161.798,,,,
648,19/01/16 04:31:11 AM,162.052,,,,
649,19/01/16 09:17:12 AM,,,Logged,,
650,19/01/16 09:17:21 AM,,,,Logged,
651,19/01/16 09:18:19 AM,,Logged,,,
652,19/01/16 06:24:33 PM,162.306,,,,
653,19/01/16 09:00:52 PM,162.560,,,,
654,19/01/16 09:04:12 PM,162.814,,,,
655,19/01/16 09:05:59 PM,163.068,,,,
656,19/01/16 09:07:30 PM,163.322,,,,
657,19/01/16 09:08:05 PM,163.576,,,,
658,19/01/16 11:04:52 PM,163.830,,,,
659,19/01/16 11:06:22 PM,164.084,,,,
660,19/01/17 03:10:53 AM,164.338,,,,
661,19/01/17 03:11:15 AM,164.592,,,,
662,19/01/17 03:11:42 AM,164.846,,,,
663,19/01/17 03:11:59 AM,165.100,,,,
664,19/01/17 03:12:06 AM,165.354,,,,
665,19/01/17 03:12:15 AM,165.608,,,,
666,19/01/17 03:12:28 AM,165.862,,,,
667,19/01/17 03:12:54 AM,166.116,,,,
668,19/01/17 03:13:29 AM,166.370,,,,
669,19/01/17 03:24:22 AM,166.624,,,,
670,19/01/17 04:32:23 AM,166.878,,,,
671,19/01/17 04:32:59 AM,167.132,,,,
672,19/01/17 04:33:50 AM,167.386,,,,
673,19/01/17 04:34:22 AM,167.640,,,,
674,19/01/17 04:35:46 AM,167.894,,,,
675,19/01/17 04:37:18 AM,168.148,,,,
676,19/01/17 04:38:54 AM,168.402,,,,
677,19/01/17 04:41:23 AM,168.656,,,,
678,19/01/17 06:45:39 AM,168.910,,,,
679,19/01/17 06:49:34 AM,169.164,,,,
680,19/01/17 06:50:05 AM,169.418,,,,
681,19/01/17 06:50:36 AM,169.672,,,,
682,19/01/17 06:51:48 AM,169.926,,,,
683,19/01/17 08:06:20 AM,170.180,,,,
684,19/01/17 08:06:57 AM,170.434,,,,
685,19/01/17 08:07:24 AM,170.688,,,,
686,19/01/17 08:08:02 AM,170.942,,,,
687,19/01/17 08:09:17 AM,171.196,,,,
688,19/01/17 08:19:16 AM,171.450,,,,
689,19/01/17 09:15:11 PM,171.704,,,,
690,19/01/17 09:17:04 PM,171.958,,,,
691,19/01/17 10:38:28 PM,172.212,,,,
692,19/01/17 10:39:12 PM,172.466,,,,
693,19/01/17 10:39:54 PM,172.720,,,,
694,19/01/17 10:40:06 PM,172.974,,,,
695,19/01/17 10:40:21 PM,173.228,,,,
696,19/01/17 10:40:35 PM,173.482,,,,
697,19/01/17 10:41:03 PM,173.736,,,,
698,19/01/17 10:41:41 PM,173.990,,,,
699,19/01/17 10:43:32 PM,174.244,,,,
700,19/01/17 11:04:00 PM,174.498,,,,
701,19/01/17 11:05:16 PM,174.752,,,,
702,19/01/17 11:07:51 PM,175.006,,,,
703,19/01/17 11:33:33 PM,175.260,,,,
704,19/01/17 11:35:12 PM,175.514,,,,
705,19/01/17 11:43:17 PM,175.768,,,,
706,19/01/17 11:44:08 PM,176.022,,,,
707,19/01/17 11:44:50 PM,176.276,,,,
708,19/01/17 11:45:22 PM,176.530,,,,
709,19/01/17 11:46:13 PM,176.784,,,,
710,19/01/17 11:47:26 PM,177.038,,,,
711,19/01/17 11:49:59 PM,177.292,,,,
712,19/01/17 11:54:38 PM,177.546,,,,
713,19/01/18 01:32:59 AM,177.800,,,,
714,19/01/18 01:40:08 AM,178.054,,,,
715,19/01/19 05:41:52 PM,178.308,,,,
716,19/01/19 05:46:54 PM,178.562,,,,
717,19/01/24 06:21:14 PM,178.816,,,,
718,19/01/25 12:52:45 PM,179.070,,,,
719,19/01/25 12:55:56 PM,179.324,,,,
720,19/01/25 01:01:43 PM,179.578,,,,
721,19/01/25 01:04:36 PM,179.832,,,,
722,19/01/25 01:09:20 PM,180.086,,,,
723,19/01/25 08:11:22 PM,180.340,,,,
724,19/01/25 08:13:01 PM,180.594,,,,
725,19/01/25 08:13:37 PM,180.848,,,,
726,19/01/25 08:14:02 PM,181.102,,,,
727,19/01/25 08:14:31 PM,181.356,,,,
728,19/01/25 08:14:55 PM,181.610,,,,
729,19/01/25 08:15:23 PM,181.864,,,,
730,19/01/25 08:15:54 PM,182.118,,,,
731,19/01/25 08:16:29 PM,182.372,,,,
732,19/01/25 08:17:17 PM,182.626,,,,
733,19/01/25 08:19:14 PM,182.880,,,,
734,19/01/25 08:21:59 PM,183.134,,,,
735,19/01/25 08:24:43 PM,183.388,,,,
736,19/01/25 08:27:26 PM,183.642,,,,
737,19/01/25 08:29:57 PM,183.896,,,,
738,19/01/25 08:30:51 PM,184.150,,,,
739,19/01/25 08:31:15 PM,184.404,,,,
740,19/01/25 08:31:33 PM,184.658,,,,
741,19/01/25 08:31:50 PM,184.912,,,,
742,19/01/25 08:32:07 PM,185.166,,,,
743,19/01/25 08:32:22 PM,185.420,,,,
744,19/01/25 08:32:39 PM,185.674,,,,
745,19/01/25 08:32:55 PM,185.928,,,,
746,19/01/25 08:33:13 PM,186.182,,,,
747,19/01/25 08:33:31 PM,186.436,,,,
748,19/01/25 08:33:53 PM,186.690,,,,
749,19/01/25 08:34:23 PM,186.944,,,,
750,19/01/25 08:34:56 PM,187.198,,,,
751,19/01/25 08:35:38 PM,187.452,,,,
752,19/01/25 08:36:37 PM,187.706,,,,
753,19/01/25 08:38:08 PM,187.960,,,,
754,19/01/25 08:40:22 PM,188.214,,,,
755,19/01/25 08:43:48 PM,188.468,,,,
756,19/01/25 08:48:24 PM,188.722,,,,
757,19/01/25 08:54:13 PM,188.976,,,,
758,19/01/25 08:59:33 PM,189.230,,,,
759,19/01/25 09:02:30 PM,189.484,,,,
760,19/01/25 09:05:39 PM,189.738,,,,
761,19/01/25 09:08:41 PM,189.992,,,,
762,19/01/25 09:11:19 PM,190.246,,,,
763,19/01/25 09:14:12 PM,190.500,,,,
764,19/01/25 09:17:26 PM,190.754,,,,
765,19/01/25 09:21:35 PM,191.008,,,,
766,19/01/25 09:28:53 PM,191.262,,,,
767,19/01/25 11:20:22 PM,191.516,,,,
768,19/01/26 12:02:56 AM,191.770,,,,
769,19/01/26 09:55:09 AM,192.024,,,,
770,19/01/26 10:28:35 AM,192.278,,,,
771,19/01/26 10:30:49 AM,192.532,,,,
772,19/01/26 10:50:29 AM,192.786,,,,
773,19/01/26 10:51:51 AM,193.040,,,,
774,19/01/26 10:52:18 AM,193.294,,,,
775,19/01/26 10:52:39 AM,193.548,,,,
776,19/01/26 10:53:05 AM,193.802,,,,
777,19/01/26 10:53:28 AM,194.056,,,,
778,19/01/26 10:53:44 AM,194.310,,,,
779,19/01/26 10:54:04 AM,194.564,,,,
780,19/01/26 10:54:25 AM,194.818,,,,
781,19/01/26 10:54:49 AM,195.072,,,,
782,19/01/26 10:55:22 AM,195.326,,,,
783,19/01/26 10:55:58 AM,195.580,,,,
784,19/01/26 10:56:32 AM,195.834,,,,
785,19/01/26 10:57:03 AM,196.088,,,,
786,19/01/26 10:57:29 AM,196.342,,,,
787,19/01/26 10:57:52 AM,196.596,,,,
788,19/01/26 10:58:09 AM,196.850,,,,
789,19/01/26 10:58:27 AM,197.104,,,,
790,19/01/26 10:58:47 AM,197.358,,,,
791,19/01/26 10:59:10 AM,197.612,,,,
792,19/01/26 10:59:28 AM,197.866,,,,
793,19/01/26 10:59:44 AM,198.120,,,,
794,19/01/26 11:00:01 AM,198.374,,,,
795,19/01/26 11:00:20 AM,198.628,,,,
796,19/01/26 11:00:38 AM,198.882,,,,
797,19/01/26 11:00:59 AM,199.136,,,,
798,19/01/26 11:01:21 AM,199.390,,,,
799,19/01/26 11:01:52 AM,199.644,,,,
800,19/01/26 11:02:36 AM,199.898,,,,
801,19/01/26 11:03:22 AM,200.152,,,,
802,19/01/26 11:04:30 AM,200.406,,,,
803,19/01/26 11:05:40 AM,200.660,,,,
804,19/01/26 11:06:49 AM,200.914,,,,
805,19/01/26 11:08:36 AM,201.168,,,,
806,19/01/26 11:11:44 AM,201.422,,,,
807,19/01/26 12:02:47 PM,201.676,,,,
808,19/01/26 12:13:11 PM,201.930,,,,
809,19/01/26 12:21:35 PM,202.184,,,,
810,19/01/26 12:32:27 PM,202.438,,,,
811,19/01/26 12:48:40 PM,202.692,,,,
812,19/01/26 12:58:17 PM,202.946,,,,
813,19/01/26 01:00:16 PM,203.200,,,,
814,19/01/26 01:01:24 PM,203.454,,,,
815,19/01/26 01:02:18 PM,203.708,,,,
816,19/01/26 01:03:40 PM,203.962,,,,
817,19/01/26 01:04:57 PM,204.216,,,,
818,19/01/26 01:06:43 PM,204.470,,,,
819,19/01/26 01:08:26 PM,204.724,,,,
820,19/01/26 01:09:40 PM,204.978,,,,
821,19/01/26 01:10:48 PM,205.232,,,,
822,19/01/26 01:12:01 PM,205.486,,,,
823,19/01/26 01:13:09 PM,205.740,,,,
824,19/01/26 01:14:19 PM,205.994,,,,
825,19/01/26 01:15:36 PM,206.248,,,,
826,19/01/26 01:17:06 PM,206.502,,,,
827,19/01/26 01:19:32 PM,206.756,,,,
828,19/01/26 01:24:59 PM,207.010,,,,
829,19/01/26 01:27:36 PM,207.264,,,,
830,19/01/26 01:30:37 PM,207.518,,,,
831,19/01/26 01:53:45 PM,207.772,,,,
832,19/01/26 02:41:59 PM,208.026,,,,
833,19/01/26 02:42:43 PM,208.280,,,,
834,19/01/26 02:45:28 PM,208.534,,,,
835,19/01/26 03:01:14 PM,208.788,,,,
836,19/01/28 02:59:17 AM,209.042,,,,
837,19/01/28 03:07:25 AM,209.296,,,,
838,19/01/28 03:10:47 AM,209.550,,,,
839,19/01/28 03:12:43 AM,209.804,,,,
840,19/01/28 03:14:25 AM,210.058,,,,
841,19/01/28 03:14:59 AM,210.312,,,,
842,19/01/28 03:15:43 AM,210.566,,,,
843,19/01/28 03:16:37 AM,210.820,,,,
844,19/01/28 03:17:37 AM,211.074,,,,
845,19/01/28 03:18:34 AM,211.328,,,,
846,19/01/28 03:19:33 AM,211.582,,,,
847,19/01/28 03:20:48 AM,211.836,,,,
848,19/01/28 03:25:38 AM,212.090,,,,
849,19/01/28 03:35:24 AM,212.344,,,,
850,19/01/30 10:56:41 AM,212.598,,,,
851,19/01/30 10:57:51 AM,212.852,,,,
852,19/01/30 10:58:33 AM,213.106,,,,
853,19/01/30 10:59:13 AM,213.360,,,,
854,19/01/30 11:00:10 AM,213.614,,,,
855,19/01/30 11:00:54 AM,213.868,,,,
856,19/01/30 11:01:44 AM,214.122,,,,
857,19/01/30 11:02:52 AM,214.376,,,,
858,19/01/30 11:04:16 AM,214.630,,,,
859,19/01/30 11:08:16 AM,214.884,,,,
860,19/02/01 06:36:48 AM,215.138,,,,
861,19/02/01 06:37:46 AM,215.392,,,,
862,19/02/01 06:39:32 AM,215.646,,,,
863,19/02/01 06:45:02 AM,215.900,,,,
864,19/02/01 06:46:10 AM,216.154,,,,
865,19/02/01 06:49:03 AM,216.408,,,,
866,19/02/01 06:52:28 AM,216.662,,,,
867,19/02/01 06:55:31 AM,216.916,,,,
868,19/02/01 07:08:26 AM,217.170,,,,
869,19/02/01 10:07:25 PM,217.424,,,,
870,19/02/01 10:08:32 PM,217.678,,,,
871,19/02/01 10:09:45 PM,217.932,,,,
872,19/02/02 12:02:06 AM,218.186,,,,
873,19/02/02 12:03:17 AM,218.440,,,,
874,19/02/02 12:03:39 AM,218.694,,,,
875,19/02/02 12:03:58 AM,218.948,,,,
876,19/02/02 12:04:17 AM,219.202,,,,
877,19/02/02 12:05:10 AM,219.456,,,,
878,19/02/02 12:06:15 AM,219.710,,,,
879,19/02/02 12:06:36 AM,219.964,,,,
880,19/02/02 12:06:51 AM,220.218,,,,
881,19/02/02 12:07:12 AM,220.472,,,,
882,19/02/02 12:07:27 AM,220.726,,,,
883,19/02/02 12:07:48 AM,220.980,,,,
884,19/02/02 12:08:15 AM,221.234,,,,
885,19/02/02 12:08:50 AM,221.488,,,,
886,19/02/02 12:09:23 AM,221.742,,,,
887,19/02/02 12:10:26 AM,221.996,,,,
888,19/02/02 12:14:22 AM,222.250,,,,
889,19/02/02 12:24:19 AM,222.504,,,,
890,19/02/02 12:28:35 AM,222.758,,,,
891,19/02/02 12:31:40 AM,223.012,,,,
892,19/02/02 12:38:13 AM,223.266,,,,
893,19/02/02 12:39:12 AM,223.520,,,,
894,19/02/02 12:40:10 AM,223.774,,,,
895,19/02/02 12:42:19 AM,224.028,,,,
896,19/02/02 12:44:40 AM,224.282,,,,
897,19/02/02 12:46:49 AM,224.536,,,,
898,19/02/02 12:48:47 AM,224.790,,,,
899,19/02/02 12:50:32 AM,225.044,,,,
900,19/02/02 12:54:42 AM,225.298,,,,
901,19/02/02 12:57:32 AM,225.552,,,,
902,19/02/02 01:16:09 AM,225.806,,,,
903,19/02/02 01:19:44 AM,226.060,,,,
904,19/02/02 01:24:33 AM,226.314,,,,
905,19/02/02 01:25:46 AM,226.568,,,,
906,19/02/02 01:27:51 AM,226.822,,,,
907,19/02/02 01:29:14 AM,227.076,,,,
908,19/02/02 01:32:02 AM,227.330,,,,
909,19/02/02 01:33:05 AM,227.584,,,,
910,19/02/02 01:34:02 AM,227.838,,,,
911,19/02/02 01:34:51 AM,228.092,,,,
912,19/02/02 01:37:46 AM,228.346,,,,
913,19/02/02 01:47:39 AM,228.600,,,,
914,19/02/02 01:47:59 AM,228.854,,,,
915,19/02/02 01:49:25 AM,229.108,,,,
916,19/02/02 02:04:05 AM,229.362,,,,
917,19/02/02 02:07:44 AM,229.616,,,,
918,19/02/02 02:18:32 AM,229.870,,,,
919,19/02/02 02:25:37 AM,230.124,,,,
920,19/02/02 02:29:46 AM,230.378,,,,
921,19/02/02 03:02:42 AM,230.632,,,,
922,19/02/02 04:40:34 AM,230.886,,,,
923,19/02/02 04:45:36 AM,231.140,,,,
924,19/02/02 05:00:25 AM,231.394,,,,
925,19/02/02 05:01:22 AM,231.648,,,,
926,19/02/02 05:03:37 AM,231.902,,,,
927,19/02/02 05:05:33 AM,232.156,,,,
928,19/02/02 05:06:00 AM,232.410,,,,
929,19/02/02 05:06:18 AM,232.664,,,,
930,19/02/02 05:06:57 AM,232.918,,,,
931,19/02/02 05:07:15 AM,233.172,,,,
932,19/02/02 05:07:28 AM,233.426,,,,
933,19/02/02 05:07:36 AM,233.680,,,,
934,19/02/02 05:07:50 AM,233.934,,,,
935,19/02/02 05:07:59 AM,234.188,,,,
936,19/02/02 05:08:14 AM,234.442,,,,
937,19/02/02 05:08:22 AM,234.696,,,,
938,19/02/02 05:08:31 AM,234.950,,,,
939,19/02/02 05:08:37 AM,235.204,,,,
940,19/02/02 05:08:45 AM,235.458,,,,
941,19/02/02 05:08:54 AM,235.712,,,,
942,19/02/02 05:09:10 AM,235.966,,,,
943,19/02/02 05:09:32 AM,236.220,,,,
944,19/02/02 05:10:04 AM,236.474,,,,
945,19/02/02 05:10:57 AM,236.728,,,,
946,19/02/02 05:11:27 AM,236.982,,,,
947,19/02/02 05:11:44 AM,237.236,,,,
948,19/02/02 05:12:01 AM,237.490,,,,
949,19/02/02 05:12:16 AM,237.744,,,,
950,19/02/02 05:12:52 AM,237.998,,,,
951,19/02/02 05:13:27 AM,238.252,,,,
952,19/02/02 05:14:09 AM,238.506,,,,
953,19/02/02 05:15:16 AM,238.760,,,,
954,19/02/02 05:19:15 AM,239.014,,,,
955,19/02/02 05:28:04 AM,239.268,,,,
956,19/02/02 05:41:04 AM,239.522,,,,
957,19/02/02 06:34:18 AM,239.776,,,,
958,19/02/02 06:36:45 AM,240.030,,,,
959,19/02/03 08:34:24 AM,240.284,,,,
960,19/02/03 08:05:00 PM,240.538,,,,
961,19/02/03 08:39:26 PM,240.792,,,,
962,19/02/03 09:15:09 PM,241.046,,,,
963,19/02/03 10:24:13 PM,241.300,,,,
964,19/02/04 03:04:56 AM,241.554,,,,
965,19/02/04 03:11:39 AM,241.808,,,,
966,19/02/04 03:13:49 AM,242.062,,,,
967,19/02/04 03:14:20 AM,242.316,,,,
968,19/02/04 03:14:39 AM,242.570,,,,
969,19/02/04 03:15:01 AM,242.824,,,,
970,19/02/04 03:15:18 AM,243.078,,,,
971,19/02/04 03:15:42 AM,243.332,,,,
972,19/02/04 03:16:20 AM,243.586,,,,
973,19/02/04 03:17:14 AM,243.840,,,,
974,19/02/04 03:18:39 AM,244.094,,,,
975,19/02/04 03:19:23 AM,244.348,,,,
976,19/02/04 03:19:59 AM,244.602,,,,
977,19/02/04 03:21:14 AM,244.856,,,,
978,19/02/04 03:23:28 AM,245.110,,,,
979,19/02/04 03:25:35 AM,245.364,,,,
980,19/02/04 03:31:51 AM,245.618,,,,
981,19/02/07 09:49:26 PM,245.872,,,,
982,19/02/07 09:50:03 PM,246.126,,,,
983,19/02/07 09:50:27 PM,246.380,,,,
984,19/02/07 09:50:45 PM,246.634,,,,
985,19/02/07 09:51:04 PM,246.888,,,,
986,19/02/07 09:51:16 PM,247.142,,,,
987,19/02/07 09:51:35 PM,247.396,,,,
988,19/02/07 09:51:47 PM,247.650,,,,
989,19/02/07 09:52:00 PM,247.904,,,,
990,19/02/07 09:52:07 PM,248.158,,,,
991,19/02/07 09:52:16 PM,248.412,,,,
992,19/02/07 09:52:24 PM,248.666,,,,
993,19/02/07 09:52:48 PM,248.920,,,,
994,19/02/07 09:53:18 PM,249.174,,,,
995,19/02/07 10:02:02 PM,249.428,,,,
996,19/02/07 10:05:48 PM,249.682,,,,
997,19/02/07 10:14:34 PM,249.936,,,,
998,19/02/07 10:18:48 PM,250.190,,,,
999,19/02/07 10:23:46 PM,250.444,,,,
1000,19/02/07 10:28:17 PM,250.698,,,,
1001,19/02/07 10:30:17 PM,250.952,,,,
1002,19/02/07 10:31:30 PM,251.206,,,,
1003,19/02/07 10:39:02 PM,251.460,,,,
1004,19/02/07 10:47:40 PM,251.714,,,,
1005,19/02/08 03:28:21 AM,251.968,,,,
1006,19/02/08 03:41:15 AM,252.222,,,,
1007,19/02/08 03:44:48 AM,252.476,,,,
1008,19/02/08 03:46:30 AM,252.730,,,,
1009,19/02/08 03:47:42 AM,252.984,,,,
1010,19/02/08 03:50:28 AM,253.238,,,,
1011,19/02/08 03:55:34 AM,253.492,,,,
1012,19/02/08 03:58:18 AM,253.746,,,,
1013,19/02/08 04:00:44 AM,254.000,,,,
1014,19/02/08 04:01:19 AM,254.254,,,,
1015,19/02/08 04:02:03 AM,254.508,,,,
1016,19/02/08 04:02:50 AM,254.762,,,,
1017,19/02/08 04:03:35 AM,255.016,,,,
1018,19/02/08 04:04:01 AM,255.270,,,,
1019,19/02/08 04:04:24 AM,255.524,,,,
1020,19/02/08 04:04:47 AM,255.778,,,,
1021,19/02/08 04:05:33 AM,256.032,,,,
1022,19/02/08 04:06:33 AM,256.286,,,,
1023,19/02/08 04:08:38 AM,256.540,,,,
1024,19/02/08 04:11:34 AM,256.794,,,,
1025,19/02/08 04:15:12 AM,257.048,,,,
1026,19/02/08 04:15:58 AM,257.302,,,,
1027,19/02/08 04:16:41 AM,257.556,,,,
1028,19/02/08 04:17:10 AM,257.810,,,,
1029,19/02/08 04:18:02 AM,258.064,,,,
1030,19/02/08 04:18:30 AM,258.318,,,,
1031,19/02/08 04:19:16 AM,258.572,,,,
1032,19/02/08 04:20:30 AM,258.826,,,,
1033,19/02/08 04:23:41 AM,259.080,,,,
1034,19/02/08 04:24:30 AM,259.334,,,,
1035,19/02/08 04:26:27 AM,259.588,,,,
1036,19/02/08 04:27:37 AM,259.842,,,,
1037,19/02/08 04:29:21 AM,260.096,,,,
1038,19/02/08 04:38:09 AM,260.350,,,,
1039,19/02/08 04:47:27 AM,260.604,,,,
1040,19/02/08 04:54:37 AM,260.858,,,,
1041,19/02/08 05:00:43 AM,261.112,,,,
1042,19/02/08 05:04:57 AM,261.366,,,,
1043,19/02/12 06:24:29 AM,261.620,,,,
1044,19/02/12 06:53:14 AM,261.874,,,,
1045,19/02/12 06:59:23 AM,262.128,,,,
1046,19/02/12 07:11:07 AM,262.382,,,,
1047,19/02/12 07:41:20 AM,262.636,,,,
1048,19/02/16 09:16:46 AM,262.890,,,,
1049,19/02/16 09:18:58 AM,263.144,,,,
1050,19/02/16 09:23:22 AM,263.398,,,,
1051,19/02/16 09:36:49 AM,263.652,,,,
1052,19/02/16 09:42:04 AM,263.906,,,,
1053,19/02/16 09:45:03 AM,264.160,,,,
1054,19/02/16 10:00:45 AM,264.414,,,,
1055,19/02/16 10:05:01 AM,264.668,,,,
1056,19/02/16 10:07:12 AM,264.922,,,,
1057,19/02/16 10:16:41 AM,265.176,,,,
1058,19/02/16 05:43:48 PM,265.430,,,,
1059,19/02/16 05:53:40 PM,265.684,,,,
1060,19/02/16 05:54:37 PM,265.938,,,,
1061,19/02/16 05:55:25 PM,266.192,,,,
1062,19/02/16 05:56:04 PM,266.446,,,,
1063,19/02/16 05:57:15 PM,266.700,,,,
1064,19/02/16 05:58:23 PM,266.954,,,,
1065,19/02/16 05:59:53 PM,267.208,,,,
1066,19/02/16 06:00:53 PM,267.462,,,,
1067,19/02/16 06:02:24 PM,267.716,,,,
1068,19/02/16 06:03:42 PM,267.970,,,,
1069,19/02/16 06:05:07 PM,268.224,,,,
1070,19/02/16 06:06:01 PM,268.478,,,,
1071,19/02/16 06:06:55 PM,268.732,,,,
1072,19/02/16 06:07:50 PM,268.986,,,,
1073,19/02/16 06:09:49 PM,269.240,,,,
1074,19/02/16 06:11:36 PM,269.494,,,,
1075,19/02/16 06:14:41 PM,269.748,,,,
1076,19/02/16 06:17:48 PM,270.002,,,,
1077,19/02/16 06:22:33 PM,270.256,,,,
1078,19/02/16 06:28:36 PM,270.510,,,,
1079,19/02/16 06:35:17 PM,270.764,,,,
1080,19/02/16 06:39:37 PM,271.018,,,,
1081,19/02/16 06:44:41 PM,271.272,,,,
1082,19/02/16 06:48:21 PM,271.526,,,,
1083,19/02/16 06:54:48 PM,271.780,,,,
1084,19/02/16 06:56:56 PM,272.034,,,,
1085,19/02/16 06:59:24 PM,272.288,,,,
1086,19/02/16 07:01:09 PM,272.542,,,,
1087,19/02/16 07:03:27 PM,272.796,,,,
1088,19/02/16 07:06:54 PM,273.050,,,,
1089,19/02/16 07:12:45 PM,273.304,,,,
1090,19/02/16 07:15:54 PM,273.558,,,,
1091,19/02/16 07:20:12 PM,273.812,,,,
1092,19/02/16 07:24:15 PM,274.066,,,,
1093,19/02/16 07:31:50 PM,274.320,,,,
1094,19/02/16 08:36:48 PM,274.574,,,,
1095,19/02/18 04:41:45 PM,274.828,,,,
1096,19/02/18 07:59:28 PM,275.082,,,,
1097,19/02/18 08:12:42 PM,275.336,,,,
1098,19/02/18 08:17:02 PM,275.590,,,,
