"Plot Title: Manz office"
"#","Date Time, GMT+02:00","Event, mm (LGR S/N: 20112198, SEN S/N: 20112198, LBL: Rainfall)","Coupler Detached (LGR S/N: 20112198)","Coupler Attached (LGR S/N: 20112198)","Host Connected (LGR S/N: 20112198)","End Of File (LGR S/N: 20112198)"
549,19/01/04 02:37:36 AM,136.906,,,,
550,19/01/04 02:38:58 AM,137.160,,,,
551,19/01/04 02:40:15 AM,137.414,,,,
552,19/01/04 02:46:23 AM,137.668,,,,
553,19/01/04 03:06:06 AM,137.922,,,,
554,19/01/04 03:21:47 AM,138.176,,,,
555,19/01/04 04:53:38 AM,138.430,,,,
556,19/01/04 05:08:50 AM,138.684,,,,
557,19/01/05 04:13:25 PM,138.938,,,,
558,19/01/05 04:16:26 PM,139.192,,,,
559,19/01/05 04:18:18 PM,139.446,,,,
560,19/01/05 04:19:39 PM,139.700,,,,
561,19/01/05 04:20:42 PM,139.954,,,,
562,19/01/05 04:21:38 PM,140.208,,,,
563,19/01/05 04:22:35 PM,140.462,,,,
564,19/01/05 04:23:20 PM,140.716,,,,
565,19/01/05 04:24:02 PM,140.970,,,,
566,19/01/05 04:24:38 PM,141.224,,,,
567,19/01/05 04:25:17 PM,141.478,,,,
568,19/01/05 04:25:49 PM,141.732,,,,
569,19/01/05 04:26:18 PM,141.986,,,,
570,19/01/05 04:26:45 PM,142.240,,,,
571,19/01/05 04:27:12 PM,142.494,,,,
572,19/01/05 04:27:31 PM,142.748,,,,
573,19/01/05 04:27:49 PM,143.002,,,,
574,19/01/05 04:28:05 PM,143.256,,,,
575,19/01/05 04:28:23 PM,143.510,,,,
576,19/01/05 04:28:47 PM,143.764,,,,
577,19/01/05 04:29:09 PM,144.018,,,,
578,19/01/05 04:29:28 PM,144.272,,,,
579,19/01/05 04:29:52 PM,144.526,,,,
580,19/01/05 04:30:11 PM,144.780,,,,
581,19/01/05 04:30:28 PM,145.034,,,,
582,19/01/05 04:30:47 PM,145.288,,,,
583,19/01/05 04:31:06 PM,145.542,,,,
584,19/01/05 04:31:26 PM,145.796,,,,
585,19/01/05 04:31:47 PM,146.050,,,,
586,19/01/05 04:32:05 PM,146.304,,,,
587,19/01/05 04:32:30 PM,146.558,,,,
588,19/01/05 04:32:57 PM,146.812,,,,
589,19/01/05 04:33:29 PM,147.066,,,,
590,19/01/05 04:34:00 PM,147.320,,,,
591,19/01/05 04:34:26 PM,147.574,,,,
592,19/01/05 04:35:01 PM,147.828,,,,
593,19/01/05 04:35:55 PM,148.082,,,,
594,19/01/05 04:37:17 PM,148.336,,,,
595,19/01/05 04:38:30 PM,148.590,,,,
596,19/01/05 04:39:42 PM,148.844,,,,
597,19/01/05 04:40:54 PM,149.098,,,,
598,19/01/05 04:42:08 PM,149.352,,,,
599,19/01/05 04:43:51 PM,149.606,,,,
600,19/01/05 04:45:14 PM,149.860,,,,
601,19/01/05 04:47:17 PM,150.114,,,,
602,19/01/05 04:49:39 PM,150.368,,,,
603,19/01/05 04:52:26 PM,150.622,,,,
604,19/01/05 04:54:56 PM,150.876,,,,
605,19/01/05 04:57:56 PM,151.130,,,,
606,19/01/05 05:01:11 PM,151.384,,,,
607,19/01/05 05:04:59 PM,151.638,,,,
608,19/01/05 05:16:43 PM,151.892,,,,
609,19/01/05 05:25:53 PM,152.146,,,,
610,19/01/05 05:33:47 PM,152.400,,,,
611,19/01/05 06:08:15 PM,152.654,,,,
612,19/01/05 06:13:26 PM,152.908,,,,
613,19/01/05 06:19:50 PM,153.162,,,,
614,19/01/05 06:23:35 PM,153.416,,,,
615,19/01/05 06:28:32 PM,153.670,,,,
616,19/01/05 06:40:16 PM,153.924,,,,
617,19/01/06 10:10:05 PM,154.178,,,,
618,19/01/06 10:11:17 PM,154.432,,,,
619,19/01/06 10:12:33 PM,154.686,,,,
620,19/01/06 10:13:58 PM,154.940,,,,
621,19/01/06 10:17:11 PM,155.194,,,,
622,19/01/06 11:50:54 PM,155.448,,,,
623,19/01/07 12:19:46 AM,155.702,,,,
624,19/01/07 01:30:44 AM,155.956,,,,
625,19/01/11 02:40:20 AM,156.210,,,,
626,19/01/16 12:39:42 AM,156.464,,,,
627,19/01/16 02:42:06 AM,156.718,,,,
628,19/01/16 02:43:31 AM,156.972,,,,
629,19/01/16 02:44:01 AM,157.226,,,,
630,19/01/16 02:44:34 AM,157.480,,,,
631,19/01/16 02:45:54 AM,157.734,,,,
632,19/01/16 02:46:52 AM,157.988,,,,
633,19/01/16 02:50:46 AM,158.242,,,,
634,19/01/16 02:52:18 AM,158.496,,,,
635,19/01/16 02:52:54 AM,158.750,,,,
636,19/01/16 02:53:46 AM,159.004,,,,
637,19/01/16 02:55:07 AM,159.258,,,,
638,19/01/16 02:55:50 AM,159.512,,,,
639,19/01/16 02:57:57 AM,159.766,,,,
640,19/01/16 02:59:44 AM,160.020,,,,
641,19/01/16 03:04:08 AM,160.274,,,,
642,19/01/16 03:06:41 AM,160.528,,,,
643,19/01/16 03:12:10 AM,160.782,,,,
644,19/01/16 03:13:31 AM,161.036,,,,
645,19/01/16 03:14:39 AM,161.290,,,,
646,19/01/16 03:16:19 AM,161.544,,,,
647,19/01/16 03:31:28 AM,161.798,,,,
648,19/01/16 04:31:11 AM,162.052,,,,
649,19/01/16 09:17:12 AM,,,Logged,,
650,19/01/16 09:17:21 AM,,,,Logged,
651,19/01/16 09:17:28 AM,162.052,,,,Logged
